dataset,feature_mode,method,detection_type,k,timestamp,nodes,score,outlier_count
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756309.0,leaf2;leaf6,7.221238482279521,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756311.0,spine4;spine3,12.56976357914494,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756313.0,leaf6;leaf3,6.928955703941054,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756315.0,spine4;leaf8,13.791406877668694,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756318.0,spine1;leaf6,7.357432390873169,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756320.0,spine4;leaf8,13.721140549960552,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756323.0,spine1;leaf2,7.786861902099015,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756324.0,spine4;spine3,6.506248151279728,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756327.0,leaf2;spine1,6.668550364447145,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756329.0,spine4;spine3,6.932258131269433,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756331.0,spine2;leaf6,6.421099764010513,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756332.0,spine1;leaf2,7.8017918788544955,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756333.0,spine3;spine4,7.246027722630648,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756337.0,spine3;leaf5,8.107362402960012,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756338.0,spine4;leaf8,6.843638447013547,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756342.0,spine3;spine4,9.448875532277198,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756345.0,leaf6;leaf2,6.706724122639905,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756346.0,leaf8;leaf5,5.946670690031291,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756347.0,spine4;spine3,9.096193926792093,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756350.0,spine1;leaf2,5.91090396405622,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756351.0,spine3;spine4,9.149670771674144,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756354.0,leaf7;leaf2,6.763452514598629,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756363.0,spine1;leaf6,7.073717062821172,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756368.0,spine2;spine1,6.205552409541616,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756369.0,spine3;leaf8,6.248716565957242,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756370.0,spine4;leaf1,11.26289433650237,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756372.0,leaf6;spine1,8.235651106969899,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756377.0,spine1;leaf5,5.959152436958456,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756379.0,spine4;leaf1,12.090509408663696,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756381.0,leaf2;leaf5,6.867432163815814,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756383.0,spine4;spine3,12.541972786697832,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756386.0,leaf5;spine2,5.2180590108960345,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756388.0,spine4;leaf1,12.360875992681011,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756390.0,leaf5;spine2,6.7497263809050265,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756394.0,leaf2;leaf6,6.950137688671105,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756395.0,spine2;leaf5,7.668442591310239,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756397.0,spine4;leaf1,13.400307530229787,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756403.0,leaf2;leaf6,8.776875797242537,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756416.0,leaf1;leaf6,13.414139455809146,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756417.0,spine2;leaf2,5.950117518598425,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756421.0,leaf6;leaf5,8.932222747540537,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756424.0,spine4;leaf3,8.300248139256082,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756426.0,leaf2;leaf8,5.568982420200102,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756428.0,spine3;spine4,6.1331917339390385,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756430.0,leaf6;leaf2,9.233132551700765,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756434.0,leaf7;leaf1,7.59767447732174,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756435.0,spine2;leaf5,5.3588657733503275,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756437.0,spine4;spine3,8.63807350264528,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756439.0,leaf6;leaf5,4.944998118140207,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756443.0,leaf6;leaf1,5.45460872638764,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756444.0,spine2;leaf5,6.278137417817977,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756446.0,spine4;leaf3,10.180240901708018,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756448.0,leaf2;leaf5,5.952663935361777,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756449.0,spine1;spine2,7.945920830908279,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756451.0,spine4;leaf3,11.238928374773948,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756452.0,leaf2;leaf6,8.905587725299688,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756453.0,leaf8;leaf5,5.661413122230595,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756455.0,spine4;spine3,10.659989997927996,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756461.0,leaf2;leaf6,8.333504132554385,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756465.0,leaf6;leaf1,7.466266057647552,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756467.0,spine1;spine2,5.824266386477168,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756473.0,spine3;spine4,6.260251229402174,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756485.0,spine1;spine2,6.258332058249866,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756489.0,spine2;leaf8,4.651352214129922,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756491.0,spine4;spine3,7.773838939101573,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756505.0,spine4;leaf7,7.938222377022305,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756509.0,spine4;leaf7,9.1831586814989,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756511.0,leaf5;leaf1,5.540837353374102,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756514.0,spine4;leaf6,10.268432135461735,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756515.0,leaf1;leaf5,6.5259223435647105,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756518.0,spine4;spine3,10.55028033675457,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756523.0,spine4;leaf6,11.120131145735208,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756527.0,spine4;spine3,11.190001674825236,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756528.0,leaf2;leaf6,5.845414970394481,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756532.0,spine4;leaf6,11.488586111369468,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756533.0,leaf2;leaf8,6.315973423209134,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756537.0,spine4;leaf2,11.673519827819987,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756541.0,spine4;leaf6,13.254005433223336,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756546.0,spine4;leaf5,13.530575551797135,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756550.0,leaf5;spine4,6.753275046719033,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756555.0,leaf5;leaf6,6.8092169472420485,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756558.0,spine3;spine1,6.483857535784663,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756559.0,spine4;leaf6,5.382421404867184,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756564.0,spine4;leaf6,7.714625704272306,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756568.0,leaf6;spine4,6.243952954204956,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756571.0,spine2;leaf3,9.152305199032712,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756573.0,spine4;leaf5,8.153378856181716,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756576.0,spine2;leaf7,8.880484530513707,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756577.0,spine4;leaf5,8.928373569441153,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756580.0,spine2;leaf7,9.897756611594444,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756582.0,spine4;leaf5,8.90083908672533,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756585.0,spine3;spine2,6.891724527773033,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756586.0,leaf5;spine4,9.268278299085473,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756590.0,spine3;leaf6,7.973953113831896,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756591.0,leaf5;spine4,9.443636110826088,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756594.0,spine3;spine2,8.346779320381147,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756595.0,leaf5;spine4,9.650885646932357,5
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756599.0,spine3;leaf6,8.721476175337578,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756600.0,leaf2;spine4,7.412696480195419,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756604.0,spine3;leaf2,9.440538789218683,6
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756608.0,spine3;leaf6,10.490027299509572,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756613.0,spine3;leaf6,9.052176277310437,5
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756617.0,spine3;leaf6,9.537849433475882,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756618.0,spine4;leaf2,9.084565587668743,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756622.0,spine4;leaf8,9.312574265017618,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756626.0,leaf8;leaf5,6.852783068987258,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756627.0,spine4;leaf2,9.446784193757656,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756630.0,spine1;spine2,7.01466429815641,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756631.0,leaf8;leaf5,6.842704059780191,5
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756634.0,spine1;leaf3,8.624448730514688,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756635.0,leaf8;leaf6,5.4902913895719125,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756639.0,spine2;leaf5,6.214356818922434,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756640.0,spine4;spine3,6.448921664095826,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756644.0,spine3;leaf8,7.220419197129433,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756648.0,spine2;leaf8,6.000725242714925,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756653.0,leaf6;leaf8,5.78564388783844,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756657.0,leaf6;leaf8,6.076946362344768,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756662.0,leaf8;spine3,5.774210658353778,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756666.0,spine2;spine1,7.996454238335205,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756667.0,leaf2;spine3,12.129560894755716,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756669.0,leaf1;leaf3,6.494223580677402,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756671.0,spine1;leaf5,8.586603385746193,6
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756675.0,leaf8;leaf5,9.045348775275317,5
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756676.0,spine3;leaf2,6.556993458810009,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756680.0,leaf8;spine3,9.091850468350142,6
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756682.0,leaf3;leaf1,4.79026722850846,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756684.0,leaf8;leaf5,9.578396615324818,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756685.0,spine3;leaf2,5.398530509939757,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756693.0,spine1;leaf6,6.224272417634037,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756697.0,leaf6;leaf8,5.307656258043602,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756698.0,spine1;spine3,6.874158337929107,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756702.0,leaf6;leaf5,6.314091779990092,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756706.0,leaf6;leaf5,5.568756344948319,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756707.0,spine3;spine2,7.496245762214388,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756711.0,spine2;leaf8,6.750657355096684,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756715.0,leaf8;leaf5,8.148347693448281,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756716.0,spine2;spine1,7.400015391959386,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756720.0,spine1;spine2,7.960979767478961,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756724.0,leaf5;leaf8,6.951696556295323,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756725.0,spine1;spine2,8.35218312417525,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756726.0,leaf7;spine4,6.521340430075535,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756729.0,spine1;leaf5,8.286700773526084,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756731.0,leaf7;spine4,7.796472194221129,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756733.0,leaf6;leaf5,7.408305696589862,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756734.0,spine3;spine2,7.974557480226435,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756738.0,leaf6;spine2,8.193654123300245,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756742.0,leaf6;leaf5,9.264400120385416,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756743.0,spine2;leaf2,7.181822841352484,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756746.0,leaf5;leaf1,6.502231969814189,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756747.0,leaf6;leaf2,9.442747712856093,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756751.0,leaf5;leaf6,6.622488976162231,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756752.0,spine3;spine2,4.529858269817204,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756756.0,leaf6;spine2,6.595323764705352,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756760.0,leaf6;leaf5,7.316933118416135,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756761.0,spine2;spine3,6.821172531405007,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756765.0,leaf6;leaf2,7.890157832468482,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756766.0,spine3;spine2,7.948973277685764,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756770.0,spine3;spine2,7.400890988625104,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756775.0,spine1;spine3,8.31400390751558,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756778.0,leaf5;leaf2,5.621138337580796,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756779.0,spine1;spine2,8.66682167414581,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756782.0,leaf8;leaf6,9.011053558154375,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756784.0,spine2;spine3,8.082850467985573,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756785.0,spine4;leaf3,8.256168386513346,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756786.0,leaf8;leaf5,8.6713585675437,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756788.0,spine1;spine3,5.139915260700329,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756791.0,leaf5;leaf6,5.42102910733369,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756793.0,spine3;spine2,8.000816446083903,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756795.0,leaf5;leaf8,6.2901003804432225,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756796.0,leaf6;leaf2,5.475831735485956,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756799.0,leaf8;spine4,5.793452805879579,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756800.0,leaf1;leaf6,6.635475210903572,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756802.0,spine3;leaf7,6.765562745933053,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756806.0,leaf7;spine2,8.62077611685397,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756812.0,spine4;leaf3,7.633983037745008,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756814.0,leaf2;leaf6,7.817648416224304,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756817.0,spine4;leaf8,7.807688398585439,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756820.0,spine2;spine1,6.9246560134466515,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756824.0,spine1;spine2,6.764232113551465,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756840.0,leaf6;leaf8,7.2677401544434534,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756844.0,leaf5;spine4,7.04433305227275,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756847.0,spine3;spine2,6.3187105513976025,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756848.0,spine4;leaf8,7.081111306796617,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756853.0,spine4;leaf8,8.178722843793102,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756854.0,leaf6;leaf1,9.2258957308078,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756856.0,spine2;spine3,5.188530154209745,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756857.0,spine4;leaf8,8.373108164734898,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756858.0,leaf6;leaf5,9.005089760068756,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756861.0,spine2;spine3,6.103116266074365,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756865.0,spine2;spine3,7.21298305488632,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756866.0,spine4;leaf8,9.191690579682332,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756870.0,spine3;spine1,7.163739889721132,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756871.0,spine4;leaf8,10.09772129339797,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756874.0,spine1;spine3,6.265700833375226,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756875.0,spine4;leaf8,10.654454920922987,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756879.0,spine1;leaf8,6.949075464858884,5
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756881.0,leaf6;leaf7,8.51474474759899,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756884.0,leaf8;leaf5,8.652228245161133,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756888.0,spine2;leaf3,8.444955872866956,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756889.0,leaf5;spine4,6.7266110477697785,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756890.0,leaf1;leaf2,5.721122623987395,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756892.0,spine2;leaf3,8.658252105497256,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756893.0,spine4;leaf5,7.92810209441144,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756895.0,leaf1;leaf2,6.9812090488279654,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756897.0,spine2;spine1,9.328494172427218,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756898.0,spine4;leaf5,7.883608089872318,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756899.0,leaf2;leaf1,7.440702089860558,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756901.0,spine2;spine1,9.829274332520496,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756904.0,leaf2;leaf1,10.364038958625619,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756906.0,spine2;leaf8,9.587788191956227,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756910.0,spine2;spine3,9.882868057098966,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756915.0,spine2;spine3,9.55125683149127,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756919.0,spine2;spine3,9.255779411541234,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756924.0,spine2;spine3,9.660575847759423,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756925.0,spine4;leaf6,6.1174006725814705,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756926.0,leaf1;leaf2,8.980832556871878,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756928.0,spine1;spine2,7.782745911691536,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756933.0,leaf8;spine3,6.011957871772696,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756935.0,leaf2;leaf1,5.907746207930142,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756942.0,spine3;spine2,7.5270036425292295,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756946.0,spine3;leaf8,7.05886941222577,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756947.0,spine2;leaf5,6.658445164614632,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756948.0,spine4;leaf2,6.236454700460723,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756950.0,leaf8;leaf3,6.127326497379862,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756951.0,spine2;leaf5,8.181392323567668,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756952.0,spine4;leaf7,6.761690027062546,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756953.0,leaf1;leaf2,6.064442082819167,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756956.0,spine2;leaf6,8.55134610453204,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756960.0,spine2;spine3,8.8388634316061,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756965.0,spine2;leaf5,9.27278067873685,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756969.0,spine1;leaf5,6.494524849058148,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756973.0,spine1;spine3,7.849660052263811,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756975.0,spine4;leaf2,6.190441232945313,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756978.0,spine3;spine2,7.727250671289394,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756979.0,spine4;leaf6,7.1047166681049045,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756982.0,spine3;leaf5,8.360398852539442,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756983.0,spine2;leaf6,6.912833334267981,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756984.0,spine4;leaf2,8.031392226644542,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756987.0,spine3;leaf5,8.94977097309348,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756988.0,spine4;leaf6,8.53504317185677,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756990.0,leaf3;leaf8,5.993278867092195,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756991.0,spine3;leaf5,7.954108660935177,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756996.0,spine3;leaf5,7.869160197398417,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498756997.0,spine4;leaf6,10.335034719669496,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757000.0,leaf5;spine3,7.416040068237361,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757001.0,spine1;spine2,5.821738475693488,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757002.0,leaf2;spine4,13.173814525819203,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757005.0,leaf5;spine2,8.476930989613425,3
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757008.0,leaf1;leaf8,8.287421212619275,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757009.0,leaf5;spine3,8.097179195210481,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757010.0,spine2;leaf6,8.222273159102976,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757012.0,leaf1;leaf8,8.345215130949379,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757014.0,spine2;leaf5,8.364046602811257,4
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757017.0,leaf8;leaf1,7.031384096326908,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757018.0,leaf5;spine3,8.211473461760214,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757019.0,spine2;leaf6,5.2812330605563105,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757020.0,spine4;leaf2,13.302615621622623,2
bgpclear_first,CompleteFeatures,DenStream,spatial,2,1498757021.0,leaf1;leaf8,5.457075449106306,2
